,year,t_s0.0,t_s0.05,t_s0.1,t_s0.15,t_s0.2,t_s0.25,t_s0.3,t_s0.35,t_s0.4,t_s0.45,t_s0.5,t_s0.55,t_s0.6,t_s0.65,t_s0.7,t_s0.75,t_s0.8,t_s0.85,t_s0.9,t_s0.95,t_s1.0,t_s1.05,t_s1.1,t_s1.15,t_s1.2,t_s1.25,t_s1.3,t_s1.35,t_s1.4,t_s1.45,t_s1.5,t_s1.55,t_s1.6,t_s1.65,t_s1.7,t_s1.75,t_s1.8,t_s1.85,t_s1.9,t_s1.95,t_s2.0
254,2019.0,0.0,0.0002258468966012117,0.00045167819343339133,0.0006774938929261509,0.0009032939975077703,0.0011290785096047529,0.0013548474316453785,0.0015806007660552623,0.0018063385152595757,0.002032060681684378,0.0022577672677526195,0.0024834582758881396,0.002709133708513889,0.002934793568052818,0.0031604378569256575,0.0033860665775535814,0.003611679732355988,0.003837277323753163,0.004062859354164061,0.004288425826006748,0.004513976741698844,0.00473951210365664,0.004965031914296869,0.005190536176034932,0.005416024891285787,0.005641498062463501,0.005866955691980813,0.006092397782252235,0.0063178243356887265,0.006543235354702581,0.006768630841703871,0.006994010799104444,0.00721937522931082,0.007444724134734404,0.007670057517783491,0.007895375380862824,0.008120677726383363,0.008345964556747631,0.008571235874363925,0.008796491681635654,0.009021731980967118
255,2020.0,0.0,0.00028250483050307196,0.0005649852943561129,0.0008474413962780147,0.001129873140985005,0.0014122805331906463,0.00169466357760939,0.001977022278950802,0.0022593566419262245,0.0025416666712416713,0.0028239523716062642,0.0031062137477215757,0.003388450804293619,0.0036706635460221904,0.003952851977608862,0.004235016103751654,0.004517155929145922,0.004799271458488352,0.0050813626964725245,0.005363429647789353,0.005645472317131528,0.005927490709185079,0.006209484828639145,0.006491454680178421,0.006773400268487606,0.007055321598248732,0.007337218674142498,0.007619091500849162,0.007900940083045427,0.008182764425407996,0.008464564532610463,0.008746340409326425,0.009028092060226811,0.009309819489981663,0.009591522703258804,0.009873201704727386,0.010154856499047682,0.010436487090886626,0.010718093484903157,0.010999675685761101,0.011281233698116733
256,2021.0,0.0,0.0003392435262234983,0.0006784519710985037,0.001017625342737638,0.0013567636492508584,0.0016958668987427927,0.002034935099317181,0.0023739682590733224,0.002712966386106519,0.0030519294885102966,0.0033908575743746283,0.0037297506517850465,0.004068608728823975,0.00440743181357206,0.004746219914105065,0.00508497303849742,0.005423691194817337,0.005762374391133918,0.0061010226355078245,0.0064396359360010536,0.006778214300669383,0.007116757737567259,0.007455266254744686,0.007793739860248561,0.00813217856212356,0.008470582368409474,0.008808951287144318,0.009147285326362553,0.009485584494093757,0.00982384879836573,0.010162078247205386,0.01050027284863031,0.010838432610661197,0.011176557541312526,0.011514647648594334,0.011852702940515769,0.012190723425081984,0.012528709110295022,0.012866660004153374,0.013204576114651534,0.013542457449783551
257,2022.0,0.0,0.0003960641805149656,0.0007920806155627957,0.001188049317970119,0.0015839703005564587,0.001979843576136453,0.0023756691575158584,0.0027714470574977668,0.0031671772888781646,0.003562859864445933,0.0039584947969864,0.004354082099276457,0.0047496217840885535,0.005145113864186257,0.00554055835233358,0.005935955261281656,0.006331304603780286,0.006726606392569501,0.007121860640387112,0.007517067359962937,0.007912226564021019,0.008307338265279185,0.00870240247645171,0.009097419210243096,0.00949238847935474,0.00988731029648271,0.010282184674312411,0.010677011625530142,0.011071791162810207,0.011466523298825582,0.011861208046240801,0.012255845417714184,0.012650435425900497,0.013044978083447845,0.013439473402995006,0.01383392139718076,0.014228322078633227,0.014622675459976975,0.015016981553829467,0.015411240372804613,0.01580545192950744
258,2023.0,0.0,0.0004529680267770786,0.0009058736925178223,0.0013587170162887574,0.0018114980171484163,0.0022642167141442293,0.002716873126315633,0.0031694672726878537,0.0036219991722798994,0.004074468844099677,0.004526876307143546,0.004979221580399873,0.005431504682845478,0.005883725633447412,0.0063358844511642864,0.006787981154941836,0.007240015763717356,0.007691988296419261,0.00814389877196442,0.008595747209260374,0.009047533627203563,0.00949925804468199,0.009950920480572556,0.010402520953743277,0.010854059483051515,0.011305536087343526,0.011756950785459352,0.012208303596224823,0.012659594538458219,0.01311082363096805,0.013561990892550835,0.01401309634199599,0.014464139998081382,0.01491512187957511,0.015366042005235947,0.01581690039381245,0.016267697064043407,0.016718432034657837,0.0171691053243741,0.01761971695190212,0.01807026693594249
259,2024.0,0.0,0.0005099563364678872,0.001019833742442522,0.0015296322449711575,0.0020393518710868364,0.0025489926478057257,0.003058554602127117,0.0035680377610365355,0.004077442151501742,0.004586767800474512,0.005096014734892851,0.005605182981676116,0.0061142725677285625,0.0066232835199411255,0.007132215865183866,0.007641069630317077,0.00814984484218062,0.00865854152760015,0.009167159713385331,0.009675699426330286,0.01018416069321404,0.010692543540797406,0.011200847995828767,0.011709074085037408,0.012217221835140624,0.012725291272836614,0.0132332824248107,0.013741195317729549,0.01424902997824784,0.014756786433000713,0.015264464708610426,0.015772064831682364,0.0162795868288077,0.016787030726560292,0.017294396551498892,0.017801684330168932,0.018308894089096306,0.018816025854794916,0.019323079653760455,0.019830055512475298,0.020336953457404938
260,2025.0,0.0,0.0005670304205525056,0.001133963384454706,0.0017007989286810243,0.002267537090179239,0.0028341779058767003,0.0034007214126732244,0.0039671676474464235,0.004533516647049041,0.005099768448311615,0.005665923088038927,0.006231980603012666,0.0067979410299896514,0.007363804405703611,0.007929570766864735,0.008495240150159233,0.009060812592248446,0.00962628812977151,0.010191666799343135,0.010756948637553165,0.011322133680970126,0.011887221966136785,0.012452213529573264,0.013017108407775702,0.013581906637217145,0.014146608254345772,0.014711213295588443,0.015275721797345376,0.01584013379599547,0.016404449327894532,0.0169686684293735,0.01753279113674111,0.018096817486280337,0.018660747514253728,0.019224581256898077,0.0197883187504293,0.02035196003103712,0.020915505134889933,0.021478954098132164,0.022042306956884694,0.02260556374724665
261,2026.0,0.0,0.0006241916309424056,0.0012482653191945303,0.0018722211138082478,0.00249605906379724,0.003119779218143215,0.003743381625790576,0.004366866335651309,0.004990233396601429,0.00561348285748231,0.006236614767101578,0.006859629174229109,0.007482526127605027,0.00810530567593215,0.008727967867878217,0.009350512752077655,0.009972940377131145,0.010595250791602062,0.011217444044023583,0.011839520182891583,0.012461479256668184,0.01308332131378176,0.013705046402626486,0.014326654571561903,0.014948145868914686,0.01556952034297554,0.016190778042002307,0.01681191901421819,0.01743294330781442,0.018053850970944918,0.018674642051731638,0.019295316598263668,0.019915874658594124,0.02053631628074326,0.02115664151269847,0.02177685040241073,0.022396942997801705,0.02301691934675576,0.023636779497124394,0.024256523496725357,0.02487615139334487
262,2027.0,0.0,0.0006814413618396742,0.0013627423315258902,0.0020439029725398683,0.00272492334831842,0.003405803522247286,0.004086543557662026,0.004767143517852013,0.005447603466057771,0.006127923465467422,0.0068081035792273425,0.007488143870428843,0.008168044402119268,0.008847805237294448,0.009527426438905806,0.010206908069851472,0.010886250192985614,0.011565452871113546,0.01224451616698996,0.01292344014332425,0.013602224862776957,0.014280870387959332,0.014959376781438216,0.015637744105729823,0.016315972423302405,0.01699406179657892,0.017672012287931693,0.018349823959689093,0.019027496874129746,0.019705031093482983,0.020382426679934174,0.02105968369562028,0.0217368022026303,0.02241378226300661,0.02309062393874406,0.02376732729179043,0.02444389238404643,0.025120319277366132,0.025796608033557433,0.026472758714377598,0.027148771381542147
263,2028.0,0.0,0.000738781050872106,0.0014773972928092682,0.0022158488062862247,0.002954135671716429,0.003692257969443169,0.004430215779744451,0.005168009182831668,0.005905638258851376,0.006643103087880853,0.007380403749934317,0.008117540324958039,0.008854512892833455,0.009591321533375385,0.010327966326333815,0.011064447351392559,0.01180076468816793,0.012536918416214071,0.01327290861501762,0.01400873536400038,0.014744398742517983,0.015479898829862115,0.016215235705259623,0.016950409447868964,0.017685420136788643,0.018420267851048777,0.01915495266961731,0.019889474671393348,0.02062383393521605,0.021358030539855744,0.02209206456402235,0.02282593608635919,0.02355964518544429,0.024293191939793957,0.025026576427857883,0.025759798728023586,0.02649285891861375,0.02722575707788799,0.027958493284039765,0.028691067615201238,0.02942348014944063
264,2029.0,0.0,0.0007962121797460142,0.001592233162222012,0.0023880630476647013,0.003183701936221084,0.003979149927950232,0.004774407122821955,0.005569473620718135,0.00636434952143361,0.007159034924671737,0.007953529930051495,0.008747834637103047,0.00954194914526596,0.010335873553897201,0.011129607962261368,0.01192315246953779,0.01271650717482009,0.01350967217711041,0.014302647575328287,0.015095433468304442,0.015888029954781224,0.016680437133415715,0.01747265510278062,0.01826468396135761,0.019056523807545744,0.019848174739655278,0.02063963685591208,0.021430910254454982,0.02222199503333755,0.02301289129052675,0.023803599123905173,0.024594118631267925,0.025384449910326623,0.026174593058706286,0.02696454817394711,0.027754315353503145,0.02854389469474583,0.02933328629495957,0.030122490251344836,0.030911506661016386,0.031700335621006825
265,2030.0,0.0,0.0008537362738167964,0.0017072529859136765,0.0025605502592545015,0.003413628216685005,0.0042664869809341255,0.00511912667461889,0.005971547420238643,0.006823749340176821,0.007675732556705395,0.00852749719197643,0.009379043368032747,0.010230371206796818,0.011081480830082313,0.011932372359586552,0.012783045916890057,0.013633501623463662,0.014483739600663625,0.01533375996972941,0.016183562851792566,0.017033148367865625,0.017882516638853208,0.018731667785543138,0.019580601928612662,0.020429319188626227,0.021277819686035038,0.022126103541178388,0.022974170874284106,0.02382202180546722,0.024669656454731292,0.025517074941967977,0.02636427738695879,0.027211263909372452,0.028058034628766215,0.028904589664588087,0.02975092913617372,0.030597053162748633,0.03144296186342821,0.03228865535721859,0.03313413376301,0.03397939719959009
266,2031.0,0.0,0.0009113548992063514,0.0018224598912510714,0.0027333151249937515,0.0036439207491421044,0.004554276912259514,0.005464383762756597,0.0063742414489000865,0.007283850118806612,0.008193209920447142,0.0091023210016421,0.010011183510070687,0.010919797593258895,0.011828163398589275,0.01273628107329916,0.013644150764478002,0.014551772619069148,0.01545914678387117,0.016366273405536536,0.017273152630573385,0.018179784605343308,0.019086169476064896,0.019992307388810637,0.02089819848950869,0.021803842923944217,0.022709240837757605,0.02361439237644447,0.024519297685360097,0.02542395690971233,0.026328370194569573,0.027232537684853675,0.02813645952534838,0.02904013586069043,0.029943566835377133,0.03084675259376146,0.03174969328005828,0.032652389038337226,0.033554840012528064,0.034457046346418,0.035359008183657004,0.03626072566774852
267,2032.0,0.0,0.0009690697070796617,0.0019378571752737273,0.002906362582711708,0.00387458610733038,0.004842527926882223,0.005810188218930534,0.00677756716085387,0.007744664929842493,0.00871148170290148,0.009678017656849391,0.010644272968320934,0.011610247813761632,0.012575942369437154,0.013541356811423988,0.014506491315616543,0.015471346057724489,0.016435921213273197,0.017400216957605075,0.01836423346587912,0.01932797091307137,0.020291429473974443,0.02125460932319978,0.022217510635175852,0.023180133584149054,0.02414247834418548,0.025104545089168262,0.026066333992800228,0.027027845228604797,0.027989078969921977,0.028950035389915918,0.029910714661565585,0.030871116957675415,0.031831242450867325,0.032791091313585596,0.03375066371809465,0.034709959836481286,0.0356689798406542,0.03662772390234448,0.03758619219310422,0.03854438488430967
268,2033.0,0.0,0.0010268824318733216,0.002053448301150951,0.0030796978188023516,0.004105631195565174,0.005131248641940367,0.006156550368197067,0.007181536584374371,0.008206207500273788,0.009230563325469898,0.010254604269302803,0.011278330540881676,0.012301742349085654,0.01332483990256339,0.014347623409734389,0.015370093078785008,0.01639224911767645,0.017414091734138548,0.018435621135673763,0.019456837529555848,0.020477741122830295,0.021498332122316555,0.022518610734605815,0.023538577166063668,0.02455823162282833,0.02557757431081198,0.02659660543570297,0.02761532520296317,0.028633733817830187,0.02965183148531647,0.030669618410209765,0.03168709479707754,0.0327042608502599,0.03372111677387579,0.03473766277182211,0.03575389904777193,0.03676982580517851,0.03778544324727173,0.0388007515770612,0.039815750997334476,0.040830441710661525
269,2034.0,0.0,0.0010847948917378503,0.0021692368990433586,0.00325332626950825,0.004337063250436923,0.00542044808884512,0.0065034810314603675,0.007586162324727752,0.008668492214801482,0.009750470947553325,0.010832098768569942,0.011913375923152003,0.012994302656317291,0.014074879212800262,0.015155105837051153,0.01623498277323865,0.017314510265249883,0.018393688556688215,0.019472517890879004,0.020550998510863838,0.02162913065940586,0.022706914578989768,0.023784350511819596,0.024861438699819605,0.025938179384637827,0.027014572807643855,0.028090619209931056,0.029166318832312577,0.03024167191533067,0.03131667869924737,0.032391339424051147,0.03346565432945514,0.03453962365489671,0.03561324763954499,0.036686526522287544,0.03775946054174373,0.03883204993626066,0.03990429494391101,0.04097619580249656,0.04204775274955086,0.04311896602233123
270,2035.0,0.0,0.001142808989914812,0.002285226768862003,0.0034272536250350427,0.004568889846277457,0.005710135720082832,0.006850991533595252,0.007991457573608862,0.009131534126572305,0.010271221478582504,0.011410519915393103,0.012549429722409577,0.013687951184691904,0.014826084586955002,0.01596383021357095,0.017101188348563667,0.018238159275619115,0.019374743278076867,0.02051094063893588,0.021646751640854056,0.02278217656614734,0.023917215696792837,0.025051869314427044,0.0261861377003485,0.027320021135516903,0.02845351990055267,0.029586634275742263,0.0307193645410333,0.031851710976036784,0.032983673860032425,0.03411525347195887,0.035246450090427484,0.03637726399371077,0.037507695459750856,0.038637744766156334,0.03976741219020585,0.0408966980088441,0.04202560249868714,0.04315412593602197,0.04428226859680251,0.04541003075665673
271,2036.0,0.0,0.0012009267165082882,0.0024014218837811185,0.0036014858348005774,0.004801118902125534,0.006000321417893417,0.007199093713820215,0.008397436121200474,0.009595348970910855,0.010792832593405244,0.011989887318722303,0.01318651347648192,0.014382711395887426,0.015578481405725597,0.016773823834369317,0.017968739009775803,0.019163227259487492,0.02035728891063915,0.02155092428994765,0.022744133723719973,0.023936917537853653,0.02512927605783588,0.02632120960874662,0.027512718515254164,0.028703803101620906,0.029894463691702455,0.031084700608948967,0.0322745141764047,0.03346390471670935,0.03465287255209848,0.03584141800440577,0.03702954139506165,0.03821724304509644,0.03940452327513855,0.040591382405414045,0.04177782075575465,0.04296383864559061,0.044149436393953856,0.04533461431948016,0.04651937274040918,0.04770371197458356
272,2037.0,0.0,0.0012591501503509406,0.0025178263939662493,0.003776029113007784,0.00503375868913114,0.006291015503487429,0.007547799936723276,0.008804112368981709,0.010059953179904824,0.011315322748635115,0.012570221453812813,0.013824649673578548,0.015078607785579123,0.016332096166959076,0.017585115194370893,0.018837665243970125,0.02008974669141761,0.021341359911883018,0.02259250528004264,0.023843183170080273,0.0250933939556921,0.02634313801008137,0.02759241570596771,0.028841227415578263,0.03008957351065611,0.031337454362458494,0.0325848703417595,0.03383182181884603,0.03507830916352361,0.03632433274511859,0.03756989293247193,0.038814990093948065,0.04005962459742962,0.04130379681032359,0.0425475070995569,0.04379075583158265,0.04503354337237786,0.04627587008744438,0.047517736341810224,0.04875914250003044,0.05000008892618979
273,2038.0,0.0,0.0013174814608296614,0.002634444630210897,0.003950889944080327,0.005266817837775051,0.006582228746032648,0.007897123102994286,0.0092115013422025,0.01052536389660741,0.011838711198564944,0.013151543679835065,0.014463861771591091,0.015775665904411262,0.017086956508288065,0.018397734012624678,0.019707998846238084,0.02101775143735818,0.02232699221363177,0.023635721602122572,0.024943940029311218,0.026251647921098797,0.027558845702804646,0.028865533799171672,0.030171712634364578,0.03147738263197031,0.03278254421500293,0.03408719780590097,0.03539134382653231,0.03669498269818794,0.037998114841595765,0.03930074067690903,0.040602860623712544,0.04190447510102846,0.04320558452730694,0.04450618932043682,0.045806289897742936,0.04710588667598836,0.04840498007137217,0.04970357049953211,0.051001658375552594,0.052299244113951815
274,2039.0,0.0,0.0013759229095322567,0.002751281107205017,0.0041260750875347085,0.005500305344331213,0.006873972370699644,0.008247076659039898,0.009619618701052879,0.010991598987736051,0.012363018009388327,0.013733876255614064,0.015104174215317734,0.016473912376710587,0.017843091227310204,0.019211711253943164,0.020579772942745933,0.02194727677916486,0.023314223247957955,0.02468061283320111,0.026046446018281433,0.02741172328590391,0.028776445118093186,0.03014061199619178,0.03150422440086409,0.03286728281209772,0.03422978770920215,0.03559173957081363,0.03695313887489249,0.03831398609873249,0.0396742817189506,0.0410340262114981,0.042393220051657465,0.04375186371404416,0.04510995767261017,0.0464675024006409,0.0478244983707623,0.04918094605493817,0.05053684592447194,0.05189219845000892,0.0532470041015376,0.05460126334839188
275,2040.0,0.0,0.0014344768514744644,0.002868340525985502,0.00430159158164134,0.0057342305757250855,0.0071662580646947305,0.008597674604183148,0.010028480749006086,0.011458677053157729,0.012888264069816024,0.014317242351344461,0.01574561244929029,0.017173374914388972,0.01860053029656772,0.020027079144943727,0.02145302200782817,0.022878359432726647,0.024303091966340507,0.025727220154572183,0.02715074454252031,0.028573665674489046,0.029995984093984074,0.03141770034371749,0.032838814965606034,0.034259328500777286,0.03567924148956836,0.037098554471528544,0.0385172679854211,0.039935382569222355,0.041352898760128376,0.04276981709455363,0.044186138108131434,0.045601862335717946,0.04701699031139217,0.048431522568459506,0.049845459639452194,0.05125880205613065,0.052671550349483454,0.054083705049734476,0.055495266686339306,0.056906235787987924
276,2041.0,0.0,0.0014931457355045197,0.0029856277747275506,0.004477446744592051,0.005968603271060857,0.007459097979140239,0.008948931492878565,0.010438104435371631,0.01192661742876222,0.01341447109424454,0.014901666052064222,0.01638820292152232,0.01787408232097576,0.019359304867839988,0.020843871178593876,0.02232778186877571,0.0238110375529903,0.025293638844908983,0.026775586357273173,0.028256880701894804,0.029737522489658552,0.031217512330526276,0.03269685083353391,0.03417553860679945,0.03565357625752075,0.037130964391980825,0.03860770361554522,0.04008379453266908,0.04155923774689718,0.04303403386086391,0.044508183476296814,0.045981687194023735,0.04745454561396034,0.04892675933513191,0.0503983289556591,0.05186925507276641,0.05333953828278393,0.05480917918114958,0.05627817836241089,0.05774653642022276,0.05921425394735902
277,2042.0,0.0,0.001551932118035726,0.0031031479561454134,0.004653648215504624,0.006203433596178698,0.007752504797125415,0.009300862516196773,0.010848507450146094,0.012395440294621807,0.01394166174417899,0.015487172492274937,0.01703197323127892,0.01857606465246686,0.02011944744602756,0.021662122301066233,0.02320408990560674,0.02474535094659025,0.026285906109882795,0.027825756080276598,0.029364901541487853,0.030903343176165166,0.03244108166588955,0.033978117691175314,0.0355144519314754,0.03705008506518226,0.038585017769630525,0.040119250721097455,0.04165278459481048,0.043185620064942754,0.04471775780462206,0.0462491984859259,0.04777994277989439,0.04930999135652003,0.05083934488476016,0.05236800403253339,0.05389596946672581,0.0554232418531897,0.056949821856748795,0.05847571014119879,0.06000090736931041,0.06152541420283253
278,2043.0,0.0,0.0016108386634261507,0.0032209063882433497,0.00483020395552991,0.006438732145086945,0.008046491735443695,0.00965348350385753,0.01125970822631972,0.01286516667755766,0.014469859631036641,0.016073787858965183,0.017676952132294588,0.019279353220726936,0.02088099189271242,0.022481868915456893,0.02408198505491921,0.025681341075822317,0.02727993774164794,0.0288777758146459,0.03047485605583189,0.03207117922499414,0.033666746080694754,0.03526155738027059,0.036855613879841265,0.038448916334306915,0.04004146549735399,0.04163326212145568,0.04322430695787727,0.04481460075667698,0.046404144266712244,0.04799293823563566,0.049580983409905244,0.05116828053478217,0.05275483035433659,0.054340633611447586,0.05592569104780942,0.05751000340393109,0.05909357141913896,0.06067639583158346,0.06225847737823553,0.0638398167948977
279,2044.0,0.0,0.0016698681447646635,0.0033389086058579487,0.00500712225012645,0.006674509942958817,0.008341072548286643,0.010006810928588461,0.011671725944895073,0.013335818456786441,0.0149990893224059,0.016661539398455716,0.01832316954020019,0.019983980601476325,0.02164397343468849,0.02330314889081908,0.024961507819424966,0.026619051068649924,0.028275779485218866,0.029931693914448054,0.03158679520024332,0.033241084185107184,0.034894561710141936,0.03654722861505011,0.03819908573813979,0.0398501339163313,0.04150037398515094,0.04314980677874569,0.04479843312988008,0.046446253869939724,0.0480932698289358,0.04973948183550858,0.05138489071693009,0.05302949729910722,0.05467330240658441,0.056316306862550736,0.05795851148883635,0.05959991710592316,0.06124052453294038,0.06288033458767384,0.06451934808656778,0.06615756584472621
280,2045.0,0.0,0.0017290234446303288,0.0034571603621489366,0.005184411711262271,0.0069107784490167745,0.008636261530796219,0.010360861910331476,0.012084580539703627,0.013807418369345736,0.015529376348048629,0.017250455422967548,0.01897065653962038,0.02068998064189609,0.022408428672058278,0.024126001570746958,0.025842700276985653,0.027558525728182737,0.029273478860137203,0.03098756060704222,0.03270077190148912,0.034413113674468754,0.03612458685538078,0.03783519237203281,0.03954493115064661,0.0412538041158621,0.042961812190739135,0.04466895629676415,0.04637523735385152,0.04808065628034974,0.04978521399304636,0.05148891140716305,0.05319174943637073,0.054893728992789104,0.056594850986988465,0.05829511632799411,0.05999452592329124,0.061693080678830725,0.06339078149902644,0.06508762928676726,0.0667836249434135,0.06847876936880448
281,2046.0,0.0,0.0017883075556004435,0.0035756676296054835,0.005362081278894593,0.0071475495584585325,0.008932073521408235,0.01071565421897791,0.01249829270052949,0.014279990013559285,0.016060747203701098,0.01784056531473066,0.019619445388571854,0.021397388465301592,0.023174395583151153,0.02495046777851595,0.026725606085953757,0.028499811538200248,0.030273085166158342,0.03204542799891685,0.03381684106374605,0.03558732538610787,0.037356881989657253,0.03912551189624658,0.040893216125931886,0.04265999569697687,0.04442585162585777,0.046190784927266026,0.04795479661411495,0.04971788769754326,0.05148005918692,0.05324131208984628,0.0550016474121664,0.0567610661579625,0.058519569329568366,0.06027715792756805,0.062033832950802115,0.06378959539637119,0.06554444625964262,0.0672983865342518,0.06905141721210661,0.07080353928339544
282,2047.0,0.0,0.001847723580387317,0.0036944366002842344,0.005540140221278911,0.007384835602827433,0.009228523902260477,0.011071206274788636,0.012912883873511305,0.014753557849415344,0.016593229351388405,0.0184318995262176,0.02026956951860104,0.02210624047114873,0.023941913524388347,0.025776589816774553,0.02761027048469078,0.029442956662456332,0.03127464948232728,0.03310535007451154,0.034935059567162696,0.036763779086394166,0.03859150975628056,0.040418252698863455,0.04224400903415537,0.044068779880148234,0.045892566352816466,0.0477153695661201,0.049537190632015005,0.05135803066045597,0.05317789075939894,0.05499677203480857,0.056814675590664,0.058631602528964155,0.060447553949730004,0.0622625309510112,0.06407653462889407,0.06588956607750074,0.06770162638899935,0.06951271665360625,0.07132283795959182,0.07313199139328397
283,2048.0,0.0,0.0019072747314483607,0.003813473685008617,0.0057185981337442016,0.0076226493483231295,0.009525628597018443,0.011427537145717537,0.013328376257932817,0.015228147194799035,0.017126851215087946,0.01902448957521008,0.020921063529224515,0.022816574328839323,0.024711023223425332,0.026604411460015243,0.028496740283316502,0.03038801093571175,0.03227822465726726,0.034167382685741376,0.036055486256588054,0.03794253660296176,0.0398285349557268,0.041713482543460856,0.04359738059246343,0.045480230326758964,0.04736203296810526,0.049242789735998826,0.051122501847678414,0.053001170518137464,0.0548787969601201,0.056755382384137576,0.05863092799846603,0.06050543500915584,0.06237890462003959,0.06425133803273253,0.06612273644664235,0.06799310105897494,0.06986243306473572,0.07173073365674298,0.07359800402562566,0.0754642453598362
284,2049.0,0.0,0.0019669643299256023,0.003932785511220338,0.005897464935429753,0.00786100399140821,0.009823404065326002,0.011784666540678224,0.013744792798291883,0.015703784216338335,0.017661642170327063,0.019618368033127886,0.021573963174969624,0.023528428963449866,0.025481766763540747,0.027433977937599607,0.02938506384537032,0.03133502584399661,0.03328386528802518,0.0352315835294128,0.03717818191753697,0.039123661799197684,0.04106802451862901,0.04301127141750305,0.04495340383493929,0.046894423107506356,0.04883433056923936,0.05077312755163366,0.052710815383661735,0.05464739539177543,0.056582868899913485,0.05851723722950819,0.06045050169949384,0.06238266362631073,0.06431372432391314,0.06624368510377732,0.06817254727490596,0.07010031214383439,0.07202698101464078,0.07395255518894928,0.07587703596593709,0.07780042464234294
285,2050.0,0.0,0.0020267958036619405,0.004052378918996791,0.006076750863271307,0.008099913150741322,0.010121867292664621,0.01214261479730716,0.014162157169953282,0.016180495912913706,0.018197632525532637,0.020213568504197532,0.02222830534234621,0.024241844530477508,0.02625418755615394,0.028265335904017252,0.030275291055790632,0.03228405449029115,0.03429162768343419,0.03629801210824368,0.038303209234857416,0.0403072205305417,0.042310047459690914,0.04431169148384306,0.04631215406167888,0.04831143664904003,0.05030954069892779,0.05230646766151814,0.05430221898416443,0.056296796111406255,0.058290200484980126,0.0602824335438239,0.06227349672408433,0.06426339145912952,0.06625211917954843,0.06823968131316605,0.07022607928504776,0.0722113145175074,0.07419538843011075,0.07617830243969159,0.07816005796035208,0.08014065640347301
286,2051.0,0.0,0.0020867726838540435,0.004172260954330653,0.006256466461897148,0.008339390853670636,0.01042103577342246,0.012501402861593736,0.014580493755298463,0.016658310088338624,0.01873485349121129,0.02081012559111839,0.022884128011974703,0.02495686237441941,0.02702833029582674,0.02909853339030999,0.03116747326873348,0.033235151538726804,0.035301569804684796,0.037366729667784426,0.039430632725989234,0.04149328057406043,0.04355467480356756,0.04561481700289338,0.047673708757245414,0.049731351648666156,0.051787747256039296,0.053842897155099934,0.055896802918443456,0.05794946611553442,0.060000888312714995,0.06205107107321517,0.06410001595715897,0.06614772452157336,0.06819419832040152,0.07023943890450335,0.07228344782167273,0.07432622661664201,0.07636777683108686,0.0784081000036414,0.08044719766990349,0.08248507136244321
287,2052.0,0.0,0.0021468986120991573,0.00429243888315245,0.00643662260456157,0.008579451564004081,0.010720927545440517,0.01286105232912993,0.01499982769163477,0.017137255405835994,0.019273337240941935,0.021408074962502077,0.023541470332410608,0.0256735251089264,0.027804241046677447,0.029933619896671537,0.032061663406311336,0.03418837331939972,0.03631375137615178,0.03843779931320768,0.04056051886363932,0.04268191175696234,0.04480197971914901,0.0469207244726344,0.04903814773632664,0.05115425122562156,0.05326903665240845,0.05538250572507941,0.057494660148544874,0.059605501624240276,0.06171503185013316,0.06382325252073873,0.06593016532712692,0.06803577195692911,0.07014007409435585,0.07224307342019909,0.0743447716118455,0.07644517034328624,0.07854427128512498,0.08064207610458762,0.08273858646553744,0.08483380402847374
288,2053.0,0.0,0.0022071773354968016,0.00441292018151529,0.0066172304783789215,0.008820110162278905,0.011021561165288851,0.013221585415378101,0.015420184836420159,0.01761736134820735,0.01981311686646503,0.02200745330285958,0.02420037256501395,0.026391876556516536,0.028581967176937617,0.03077064632183557,0.032957915882774635,0.035143777747330684,0.037328233799109434,0.0395112859177531,0.04169293597895596,0.04387318585447186,0.04605203741212982,0.04822949251584374,0.050405553025623995,0.05258022079758806,0.05475349768397386,0.056925385533149964,0.059095886189629354,0.06126500149407388,0.06343273328331644,0.06559908339036014,0.06776405364439952,0.06992764587082512,0.07208986189123978,0.07425070352346275,0.07641017258154825,0.07856827087579266,0.08072500021274509,0.08288036239521945,0.08503435922230373,0.08718699248937423
289,2054.0,0.0,0.002267612701090105,0.004533712524456224,0.006798301567584986,0.009061381923392009,0.011322955680243219,0.013583024921965059,0.01584159172785604,0.018098658172706727,0.02035422632680639,0.022608298255964776,0.024860876021516987,0.027111961680342578,0.029361557284880213,0.031609664883136546,0.03385628651870043,0.036101424230761126,0.0383450800541163,0.040587256019187556,0.04282795415203333,0.04506717647436087,0.04730492500354355,0.04954120175262755,0.051776008730349155,0.05400934794114676,0.05624122138517418,0.05847163105831221,0.060700578952183726,0.06292806705416298,0.06515409734738986,0.06737867181078627,0.0696017924190615,0.07182346114273086,0.074043679948125,0.07626245079740368,0.07847977564856778,0.08069565645547172,0.08291009516783454,0.08512309373125504,0.08733465408722019,0.08954477817312245
